LaptopID,CompanyName,TypeName,OSName,Inches,Ram,Weight,PriceEuros,CPUCompany,CPUModel,CPUFrequency,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPUCompany,GPUModel
1085,Acer,2 in 1 Convertible,Mac OS X,16.2,8,2.77,2480.87,Intel,Celeron Dual Core N3350,1.7,128,256,Flash Storage,HDD,Intel,Quadro M2200
1086,Toshiba,2 in 1 Convertible,No OS,11.9,4,3.21,1702.89,AMD,Xeon E3-1505M V6,2.7,256,1024,HDD,No,AMD,HD Graphics 620 
1087,Samsung,Gaming,Windows 7,15.6,32,1.44,787.8,AMD,A9-Series A9-9420,2.6,512,512,HDD,Hybrid,AMD,GeForce GTX 950M
1088,Dell,2 in 1 Convertible,macOS,13.5,4,2.28,2393.9,Samsung,Core i3 6100U,2.3,256,0,Hybrid,No,AMD,GeForce 940M
1089,Mediacom,Ultrabook,Chrome OS,12.6,32,2.72,835.47,Samsung,Core i5 6200U,4.2,256,0,HDD,HDD,AMD,GeForce 930MX
1090,LG,2 in 1 Convertible,Mac OS X,15.8,8,3.39,2278.57,AMD,Core M M7-6Y75,4.0,128,512,Flash Storage,HDD,AMD,HD Graphics 500
1091,Huawei,Workstation,Android,15.6,8,2.97,2610.39,Samsung,E-Series 6110,2.1,512,512,Hybrid,No,ARM,GeForce GTX 930MX
1092,Mediacom,Workstation,Chrome OS,12.8,32,1.72,2843.13,Samsung,Core i7 7600U,1.9,512,1024,SSD,HDD,ARM,Radeon R7 M440
1093,LG,Gaming,macOS,12.7,8,2.1,737.64,AMD,Core i5 7Y54,3.3,1024,1024,SSD,HDD,ARM,GeForce 920
1094,Huawei,Notebook,Windows 7,17.0,8,1.33,375.81,Samsung,E-Series E2-9000e,1.5,512,1024,SSD,HDD,AMD,Iris Plus Graphics 650
1095,HP,Netbook,Windows 7,14.4,32,2.3,1665.97,Samsung,Core i5 7Y57,2.2,256,512,HDD,HDD,AMD,Quadro M2000M
1096,Fujitsu,Gaming,macOS,16.2,4,1.5,1050.95,AMD,Core i7 6920HQ,4.2,128,512,SSD,Hybrid,Intel,R17M-M1-70
1097,Lenovo,Notebook,No OS,11.7,8,2.61,752.2,Samsung,Pentium Dual Core N4200,3.6,128,0,HDD,HDD,ARM,Radeon RX 560
1098,Google,Notebook,macOS,15.1,8,3.28,1856.68,AMD,Atom x5-Z8350,1.7,1024,0,SSD,HDD,ARM,Iris Pro Graphics
1099,Dell,Workstation,Windows 10,12.3,8,1.3,2154.32,Samsung,Core i3 6100U,2.4,256,0,SSD,No,Intel,GeForce 940MX
1100,Vero,Gaming,No OS,12.3,8,1.1,1967.27,Intel,Core i7 6700HQ,1.5,512,1024,Flash Storage,HDD,AMD,Iris Plus Graphics 650
1101,Toshiba,2 in 1 Convertible,Mac OS X,14.1,16,1.52,336.2,Intel,Core i3 6100U,3.3,512,0,Flash Storage,SSD,AMD,HD Graphics 615
1102,Acer,Netbook,macOS,16.1,32,2.56,679.65,AMD,Core i5 7200U,3.0,512,256,Flash Storage,SSD,ARM,GeForce GTX 1050
1103,Apple,2 in 1 Convertible,Mac OS X,15.6,16,3.49,1244.93,AMD,Core i7 7500U,3.8,128,256,HDD,HDD,ARM,Quadro M500M
1104,Apple,Ultrabook,Mac OS X,17.1,4,1.35,815.04,AMD,Core i5 6300HQ,2.1,512,1024,HDD,HDD,AMD,GeForce 960M
1105,Apple,Netbook,No OS,16.7,8,1.06,2973.27,Intel,Core i7 7660U,1.4,256,1024,Flash Storage,Hybrid,Nvidia,GeForce MX150
1106,Lenovo,2 in 1 Convertible,macOS,14.1,4,2.08,2627.3,Intel,Core i7 7Y75,1.8,256,512,SSD,SSD,Nvidia,R4 Graphics
1107,Lenovo,Workstation,macOS,12.9,16,1.08,458.35,Intel,A12-Series 9700P,2.3,1024,1024,Hybrid,SSD,ARM,GeForce GTX 980 
1108,Toshiba,2 in 1 Convertible,No OS,13.7,16,1.93,1447.96,Intel,Core i5 7Y54,1.9,128,256,HDD,Hybrid,ARM,Iris Plus Graphics 640
1109,Asus,Ultrabook,Windows 7,11.9,4,2.99,1688.29,Intel,E-Series 6110,1.1,1024,256,SSD,Hybrid,ARM,Radeon RX 560
1110,Acer,Gaming,Windows 10,14.0,4,2.36,1695.5,Samsung,Atom X5-Z8350,2.3,128,256,SSD,No,Nvidia,GeForce 920
1111,HP,Gaming,No OS,12.7,4,2.02,574.5,Intel,A10-Series 9620P,3.5,512,0,SSD,SSD,Nvidia,GeForce GTX1080
1112,Microsoft,Gaming,Linux,12.7,32,1.44,2200.97,Intel,Core i7,3.0,256,512,HDD,Hybrid,ARM,GeForce 920
1113,Razer,2 in 1 Convertible,Linux,14.4,8,1.3,314.76,Intel,Atom X5-Z8350,3.8,256,1024,Flash Storage,Hybrid,Nvidia,Quadro M3000M
1114,Razer,Gaming,Windows 10 S,16.3,4,1.88,473.0,Intel,Celeron Dual Core N3350,3.4,1024,0,SSD,No,Nvidia,Iris Graphics 550
1115,Razer,Gaming,No OS,13.4,16,2.57,367.32,Intel,Atom x5-Z8300,1.2,1024,1024,SSD,SSD,Intel,HD Graphics 620
1116,Microsoft,2 in 1 Convertible,Mac OS X,14.7,4,3.05,1819.89,Samsung,E-Series 9000,3.2,512,0,HDD,HDD,Intel,HD Graphics 515
1117,Lenovo,Ultrabook,Linux,15.1,4,3.02,1103.6,Samsung,Core M 7Y30,4.3,1024,1024,Flash Storage,No,AMD,GeForce GT 940MX
1118,LG,Gaming,No OS,16.2,32,2.51,2324.75,Intel,Core i7 7Y75,4.2,128,256,Flash Storage,Hybrid,Nvidia,Iris Pro Graphics
1119,Samsung,Gaming,Linux,13.0,8,2.91,1479.61,Intel,Core M 6Y54,4.4,512,0,Hybrid,No,Intel,GeForce 940M
1120,Microsoft,Notebook,Windows 10 S,16.4,8,1.07,1561.62,Samsung,Core i3 6100U,3.9,256,0,SSD,Hybrid,Intel,Quadro M3000M
1121,Lenovo,Workstation,macOS,15.2,16,1.24,2813.4,Samsung,Atom x5-Z8350,1.8,1024,256,SSD,No,ARM,HD Graphics 620
1122,Fujitsu,2 in 1 Convertible,Linux,16.9,4,3.04,2598.78,Samsung,Ryzen 1600,4.1,512,256,Flash Storage,No,ARM,GeForce GTX 1080
1123,Google,2 in 1 Convertible,Mac OS X,14.9,32,3.43,1309.26,Intel,Core M M3-6Y30,1.6,128,512,SSD,Hybrid,ARM,HD Graphics 515
1124,Samsung,Workstation,No OS,16.3,8,3.11,1326.67,Intel,Core i7 6600U,3.1,128,0,Flash Storage,Hybrid,Nvidia,Radeon R5 M330
1125,Lenovo,2 in 1 Convertible,Windows 10 S,14.8,8,2.16,2330.82,Samsung,Atom X5-Z8350,4.3,1024,0,HDD,No,Nvidia,Radeon 520
1126,Asus,Netbook,No OS,16.1,32,1.28,1453.3,AMD,Core i5 6300HQ,3.2,256,1024,HDD,HDD,Nvidia,GeForce GTX 930MX
1127,Vero,Netbook,No OS,16.0,32,2.45,2619.28,Samsung,Atom X5-Z8350,3.2,256,512,SSD,Hybrid,Nvidia,Radeon R7 M360
1128,Vero,Gaming,Windows 7,13.0,16,3.34,1459.13,AMD,Core i7 6700HQ,2.8,256,0,Hybrid,No,AMD,Quadro M620M
1129,Huawei,Ultrabook,Windows 10 S,12.4,16,2.45,956.53,Samsung,Core i7 7Y75,2.0,256,0,Flash Storage,SSD,ARM,GeForce GTX1050 Ti
1130,Google,Notebook,macOS,16.6,8,3.46,1367.01,Intel,E-Series E2-9000,2.6,128,1024,SSD,No,Intel,Radeon RX 550
1131,Acer,Notebook,No OS,14.9,8,1.89,2339.83,Samsung,Core i7 6560U,3.9,256,1024,SSD,HDD,AMD,FirePro W5130M
1132,Razer,Ultrabook,Android,12.7,8,1.11,987.18,Samsung,Celeron Quad Core N3160,1.3,512,0,Flash Storage,SSD,Nvidia,Radeon R7 M365X
1133,Toshiba,Gaming,Windows 10,13.1,4,2.07,2055.77,Intel,Cortex A72&A53,2.0,128,1024,Hybrid,No,ARM,Radeon R7 M365X
1134,Samsung,Workstation,No OS,16.0,8,2.75,1905.28,Samsung,Core M M3-6Y30,3.2,128,1024,Hybrid,HDD,Intel,GeForce GTX 940MX
1135,Acer,Gaming,Linux,14.0,4,2.97,2567.28,Samsung,Celeron Dual Core N3060,4.2,1024,512,Hybrid,HDD,ARM,Radeon R7 Graphics
1136,Fujitsu,Gaming,Linux,16.9,32,2.42,2159.46,Intel,A10-Series 9600P,2.2,512,512,SSD,No,Intel,Radeon R7
1137,Dell,Workstation,Windows 10,11.9,32,3.49,965.27,AMD,Core M 6Y54,1.2,128,0,Hybrid,No,ARM,HD Graphics 5300
1138,HP,Notebook,Windows 7,15.9,32,1.52,1148.85,AMD,E-Series 9000,3.3,128,512,HDD,SSD,Intel,GeForce GTX 950M
1139,Samsung,Ultrabook,macOS,11.7,16,3.02,1106.53,Samsung,Core i7 7820HK,1.6,512,1024,Hybrid,SSD,ARM,GeForce GTX 940M
1140,Samsung,Gaming,macOS,13.5,32,1.66,338.76,AMD,Core i7 7820HQ,2.5,512,1024,Hybrid,SSD,Intel,GeForce GTX 960<U+039C>
1141,Mediacom,Netbook,Android,17.1,8,2.95,2474.21,Intel,Core i7 7660U,1.5,512,512,Hybrid,Hybrid,AMD,Mali T860 MP4
1142,Lenovo,Gaming,Android,15.6,4,1.27,2008.08,Samsung,Core M,2.2,128,0,Hybrid,HDD,AMD,HD Graphics 400
1143,Lenovo,Notebook,Linux,12.6,32,2.07,2679.66,Samsung,Core M M7-6Y75,2.7,1024,256,HDD,No,ARM,Radeon Pro 455
1144,Asus,Ultrabook,Windows 10,13.2,4,1.23,2758.94,Samsung,Core i7 7820HK,2.9,1024,0,SSD,No,Intel,FirePro W5130M
1145,LG,2 in 1 Convertible,Windows 10 S,14.3,32,3.48,645.2,Intel,Atom x5-Z8550,3.0,512,1024,SSD,SSD,ARM,Radeon R2
1146,Razer,Netbook,Windows 10,15.2,32,1.19,2272.21,Intel,Core i3 6006U,1.7,512,256,Hybrid,SSD,AMD,GeForce GTX 940M
1147,Xiaomi,Workstation,Windows 10 S,16.5,4,2.15,1245.96,Samsung,Pentium Quad Core N4200,2.3,512,256,HDD,HDD,Intel,GeForce GTX 1070M
1148,Fujitsu,Workstation,Mac OS X,14.5,16,1.91,2331.54,AMD,Core i3 6006U,1.1,1024,512,HDD,SSD,Nvidia,Quadro M1000M
1149,Mediacom,Netbook,Windows 10,16.6,4,1.28,2850.05,Intel,Core M 6Y30,4.4,512,1024,SSD,Hybrid,ARM,Quadro 3000M
1150,Vero,Notebook,Mac OS X,15.4,8,2.22,382.9,Samsung,Celeron Dual Core N3050,2.3,256,0,Hybrid,SSD,Intel,Quadro M1000M
1151,Fujitsu,Ultrabook,No OS,15.1,32,3.41,2532.09,AMD,Core i7 7600U,3.5,256,0,Hybrid,HDD,Nvidia,GeForce GTX 930MX
1152,Fujitsu,2 in 1 Convertible,Windows 10,13.1,8,1.83,919.7,AMD,Core i5 7200U,1.1,128,0,Hybrid,Hybrid,ARM,Radeon R7 M460
1153,Toshiba,2 in 1 Convertible,No OS,16.4,16,3.47,1052.91,AMD,Atom X5-Z8350,4.3,512,512,Hybrid,No,AMD,Radeon R5 M315
1154,Fujitsu,Netbook,No OS,14.3,8,2.13,2417.55,Intel,Core i5 7200U,3.2,512,256,SSD,HDD,ARM,Radeon R7 M460
1155,Google,Workstation,Linux,16.6,32,3.01,1833.33,AMD,Pentium Dual Core N4200,2.8,256,0,HDD,SSD,ARM,Graphics 620
1156,Dell,Gaming,No OS,13.2,32,2.7,985.24,Intel,Core i7 8550U,3.8,1024,512,Flash Storage,SSD,AMD,Radeon RX 580
1157,Fujitsu,Workstation,Mac OS X,15.0,8,2.3,943.32,Intel,Core i7 7700HQ,4.4,1024,0,Hybrid,HDD,AMD,GeForce 930MX 
1158,Google,2 in 1 Convertible,macOS,15.7,8,1.42,627.04,Intel,Core i5 7200U,1.6,256,0,SSD,No,ARM,GeForce GT 940MX
1159,Razer,Gaming,No OS,11.9,4,2.27,2004.72,Samsung,A6-Series 7310,4.2,1024,1024,SSD,No,Intel,Radeon R5 M315
1160,Toshiba,Notebook,Android,13.8,4,1.72,2776.63,Intel,Core i5 6300HQ,2.0,512,256,SSD,No,ARM,Radeon RX 560
1161,Razer,2 in 1 Convertible,Windows 10,12.7,16,2.02,2952.59,AMD,Pentium Dual Core 4405Y,3.8,128,0,Flash Storage,No,ARM,Radeon R7 M360
1162,Vero,Notebook,macOS,13.7,16,3.36,2871.74,Samsung,Celeron Quad Core N3450,2.5,128,512,SSD,No,ARM,GeForce GTX 940M
1163,Vero,Gaming,Linux,12.1,4,3.26,1361.07,AMD,Core i7 6600U,4.0,128,256,HDD,No,ARM,GeForce GTX 960M
1164,Huawei,Ultrabook,Windows 10 S,15.1,16,2.93,1567.47,Samsung,A12-Series 9700P,1.1,256,1024,Hybrid,HDD,Nvidia,Radeon R2 Graphics
1165,Dell,Gaming,Windows 7,15.7,32,1.4,1938.72,Intel,E-Series E2-9000,1.8,1024,0,Hybrid,Hybrid,Intel,Quadro M1200
1166,Apple,Netbook,Windows 10 S,12.6,32,3.11,1837.24,AMD,Core i7,3.4,256,256,SSD,No,AMD,GeForce GTX 940M
1167,Xiaomi,Gaming,Windows 7,14.9,8,1.95,1117.36,Intel,Core i5 6300HQ,4.0,512,256,SSD,Hybrid,Nvidia,HD Graphics 505
1168,Google,Netbook,No OS,14.2,32,1.73,543.57,Samsung,Celeron Dual Core N3350,2.7,1024,256,SSD,No,AMD,Radeon RX 560
1169,Acer,2 in 1 Convertible,Windows 10 S,17.0,32,1.67,739.34,Samsung,A9-Series A9-9420,2.2,128,1024,SSD,SSD,Nvidia,GeForce GTX 940MX
1170,Dell,Ultrabook,Windows 7,13.6,16,1.93,2550.29,Intel,Core i7 7820HQ,2.5,256,0,Flash Storage,HDD,Nvidia,Quadro M620
1171,Apple,Workstation,macOS,16.9,4,1.16,1378.11,Samsung,A8-Series 7410,2.4,128,1024,Flash Storage,HDD,AMD,Radeon RX 560
1172,Samsung,Notebook,Windows 7,12.5,16,3.22,2690.79,AMD,Core i5,1.2,1024,256,Flash Storage,SSD,ARM,GeForce GTX 1070
1173,Acer,Notebook,Windows 10 S,12.0,16,1.02,477.96,AMD,A6-Series 7310,3.2,128,0,SSD,SSD,Intel,Radeon R7
1174,Lenovo,Gaming,No OS,17.2,4,1.79,1453.99,Samsung,Core i5 8250U,3.6,256,1024,SSD,HDD,AMD,Radeon R5
1175,HP,Gaming,No OS,16.2,16,2.7,312.43,AMD,Core i7 7820HK,4.2,128,512,HDD,SSD,AMD,FirePro W6150M
1176,Dell,2 in 1 Convertible,Windows 7,14.3,8,3.16,1412.74,Intel,Celeron Quad Core N3710,1.9,1024,0,Hybrid,No,AMD,FirePro W5130M
1177,Chuwi,Netbook,Windows 7,12.1,4,1.09,1197.18,Intel,Pentium Quad Core N3710,3.7,1024,256,Flash Storage,No,ARM,Radeon R7 M445
1178,Chuwi,Workstation,Android,14.1,8,1.84,2779.67,AMD,E-Series E2-9000,1.2,512,1024,SSD,Hybrid,ARM,GeForce 150MX
1179,LG,2 in 1 Convertible,Mac OS X,17.2,16,3.23,2813.56,Samsung,FX 9830P,2.9,256,512,Flash Storage,Hybrid,Nvidia,Iris Graphics 550
1180,Dell,2 in 1 Convertible,macOS,13.5,4,2.11,1499.7,AMD,E-Series 9000,1.2,512,1024,HDD,SSD,Intel,Quadro M1200
1181,Vero,Notebook,Mac OS X,14.8,4,2.49,1760.27,AMD,A10-Series 9600P,1.4,1024,512,SSD,No,AMD,HD Graphics 615
1182,Acer,Ultrabook,Chrome OS,16.0,32,1.24,2962.96,Intel,Core i3 7130U,2.1,512,1024,Hybrid,No,AMD,HD Graphics 500
1183,Apple,Gaming,Android,16.8,16,3.04,2816.85,Samsung,Atom x5-Z8350,3.4,128,0,Flash Storage,HDD,ARM,HD Graphics 515
1184,LG,Netbook,macOS,11.7,32,2.9,2189.02,Intel,Atom x5-Z8350,2.1,512,256,Flash Storage,SSD,Nvidia,HD Graphics 510
1185,Huawei,Ultrabook,Chrome OS,13.2,32,1.25,1495.94,Intel,A6-Series 9220,2.6,128,512,HDD,No,AMD,GeForce GTX 1070M
1186,Acer,Ultrabook,macOS,17.2,16,3.39,1979.51,AMD,A9-Series 9410,1.0,128,0,HDD,SSD,AMD,Iris Plus Graphics 650
1187,Chuwi,Gaming,macOS,14.5,16,1.16,1765.45,Samsung,A12-Series 9700P,4.2,256,512,Flash Storage,SSD,Nvidia,Radeon R9 M385
1188,MSI,Netbook,Android,12.4,16,1.97,389.8,AMD,Core i7 6820HK,3.0,128,0,Hybrid,Hybrid,Intel,HD Graphics 520
1189,Fujitsu,Gaming,Chrome OS,14.3,4,2.95,2717.68,AMD,Xeon E3-1535M v6,1.9,256,256,Flash Storage,SSD,Nvidia,Graphics 620
1190,Xiaomi,Notebook,macOS,11.6,32,2.15,2348.66,Intel,Core i7 7600U,2.1,256,256,HDD,No,Intel,Quadro M620
1191,Chuwi,Gaming,Android,13.1,32,1.46,585.57,Samsung,Core i7 7820HK,1.6,128,256,Flash Storage,HDD,AMD,GeForce GTX 1050M
1192,Huawei,Ultrabook,No OS,11.7,4,2.43,2036.51,AMD,Pentium Dual Core 4405Y,1.2,256,0,Hybrid,SSD,AMD,HD Graphics 6000
1193,Dell,Ultrabook,No OS,13.8,32,1.55,667.42,Intel,A10-Series A10-9620P,4.1,512,1024,HDD,Hybrid,Nvidia,Mali T860 MP4
1194,LG,Notebook,No OS,12.6,32,1.78,1367.15,Intel,Core i7 6920HQ,2.5,256,0,Flash Storage,Hybrid,Nvidia,GeForce GTX 1080
1195,Google,Notebook,No OS,13.1,32,3.22,2176.24,Intel,Core i5,4.2,128,0,HDD,HDD,AMD,GeForce 940M
1196,Fujitsu,Ultrabook,Windows 10,12.7,8,1.25,2447.21,Samsung,Core M M7-6Y75,1.6,512,0,Hybrid,No,Nvidia,GeForce GTX 970M
1197,Asus,Gaming,No OS,16.0,32,1.53,1302.86,Samsung,Core i5 6300HQ,1.3,512,1024,Hybrid,HDD,Intel,GeForce GTX 950M
1198,Fujitsu,2 in 1 Convertible,macOS,15.6,16,3.29,1592.63,Samsung,Core M,4.0,128,1024,Flash Storage,Hybrid,AMD,FirePro W4190M
1199,Google,Netbook,Android,17.1,16,3.17,2074.86,Samsung,Celeron Dual Core N3350,1.6,1024,256,SSD,No,AMD,Radeon R2 Graphics
1200,Chuwi,2 in 1 Convertible,Linux,14.7,8,1.34,2852.89,Intel,Core i7 7820HK,1.3,512,1024,HDD,HDD,AMD,GeForce GTX 1050Ti
1201,Google,Workstation,No OS,12.0,16,2.44,2218.46,Samsung,Core i5 7200U,3.4,128,256,SSD,HDD,Intel,Radeon RX 560
1202,Dell,Notebook,Windows 10,12.3,32,2.25,2596.31,Intel,Cortex A72&A53,4.1,256,512,Flash Storage,No,AMD,Radeon R7 M460
1203,Acer,Gaming,Android,16.7,32,1.63,832.01,Samsung,Core M m3,2.2,256,1024,Hybrid,Hybrid,Nvidia,GeForce GTX 980M
1204,LG,Ultrabook,Windows 7,12.9,4,2.71,2059.76,Samsung,Core i5 7300HQ,2.5,128,1024,HDD,Hybrid,Intel,HD Graphics
1205,LG,Workstation,Windows 7,12.8,4,1.66,2573.8,Samsung,Core M M3-6Y30,3.9,128,1024,Hybrid,HDD,AMD,GeForce GTX 970M
1206,Acer,Notebook,No OS,14.0,4,2.25,1290.61,Samsung,Core i5 7300U,4.4,1024,1024,Hybrid,No,ARM,Radeon 520
1207,Vero,Notebook,No OS,14.9,32,1.91,463.2,Samsung,A10-Series A10-9620P,3.7,512,512,SSD,Hybrid,ARM,GeForce GTX 980M
1208,Chuwi,Workstation,Linux,15.0,8,2.79,1832.39,AMD,Core i5 7200U,2.1,1024,256,Hybrid,HDD,AMD,GeForce 960M
1209,Lenovo,Gaming,Windows 10,14.1,4,1.22,2915.38,AMD,Core i5 6200U,3.8,256,512,HDD,SSD,AMD,HD Graphics 615
1210,Google,2 in 1 Convertible,macOS,14.6,32,3.37,1904.12,Samsung,Pentium Dual Core 4405U,1.3,1024,256,Flash Storage,SSD,Intel,Radeon 540
1211,LG,Workstation,Windows 10 S,13.1,8,2.4,2473.49,Intel,A9-Series 9410,4.4,512,1024,Flash Storage,SSD,Intel,Quadro M1200
1212,Fujitsu,Notebook,Mac OS X,13.0,8,3.37,393.78,Samsung,Core i7 6920HQ,1.3,512,1024,Hybrid,No,Nvidia,GeForce GTX 930MX
1213,Microsoft,Netbook,Chrome OS,16.0,32,3.29,1822.03,AMD,Core M 7Y30,2.2,1024,1024,HDD,SSD,AMD,Quadro M1200
1214,MSI,Gaming,Android,14.8,16,1.98,2814.22,Samsung,Xeon E3-1535M v6,2.3,128,1024,Flash Storage,SSD,AMD,Radeon Pro 555
1215,Lenovo,Netbook,Linux,13.7,4,2.43,2798.29,Samsung,Celeron Dual Core 3205U,2.8,512,256,Hybrid,HDD,Nvidia,GeForce GTX 980 
1216,Xiaomi,2 in 1 Convertible,Windows 10 S,13.9,32,1.45,2604.31,Intel,Core i5 7200U,2.6,512,256,Flash Storage,SSD,Intel,GeForce GTX 940MX
1217,Lenovo,Gaming,No OS,16.9,16,1.13,2102.78,AMD,FX 8800P,2.9,256,256,Flash Storage,Hybrid,Intel,Radeon RX 550
1218,Huawei,Netbook,Mac OS X,15.7,4,2.13,1414.15,Samsung,Core i3 6100U,1.8,128,0,SSD,Hybrid,Nvidia,HD Graphics 500
1219,Dell,Ultrabook,No OS,13.7,32,1.23,2817.84,AMD,Core i7 7820HQ,1.5,512,512,Flash Storage,Hybrid,ARM,R4 Graphics
1220,Microsoft,Workstation,Chrome OS,11.9,32,1.48,2905.16,Samsung,Pentium Dual Core 4405Y,1.1,1024,512,Flash Storage,HDD,ARM,GeForce GT 940MX
1221,Mediacom,Notebook,Windows 10 S,13.9,16,2.02,826.44,Intel,Atom x5-Z8300,2.0,128,0,HDD,HDD,ARM,GeForce GTX1050 Ti
1222,Acer,Ultrabook,Android,13.5,4,1.09,2786.09,AMD,Pentium Quad Core N3700,1.6,256,0,HDD,HDD,Nvidia,GeForce GT 940MX
1223,Chuwi,Ultrabook,Windows 10 S,11.8,16,1.57,1848.89,Intel,Core i5 6200U,3.7,128,1024,Flash Storage,No,AMD,HD Graphics 400
1224,Chuwi,Gaming,Android,13.6,8,2.3,1355.07,Samsung,A9-Series 9420,3.1,256,1024,Flash Storage,SSD,AMD,GeForce GTX 930MX
1225,Xiaomi,2 in 1 Convertible,Android,16.3,8,3.27,700.57,Intel,Core i7 6560U,3.4,1024,256,Flash Storage,HDD,Intel,GeForce 920M
1226,Xiaomi,Gaming,Mac OS X,16.1,8,1.32,1442.71,Intel,Xeon E3-1535M v6,2.2,128,1024,Hybrid,No,Intel,Radeon R2 Graphics
1227,Mediacom,Ultrabook,Windows 7,12.7,32,2.97,626.14,Samsung,Ryzen 1700,3.9,256,1024,SSD,No,Intel,Radeon R4
1228,Asus,Notebook,Windows 10 S,12.2,8,3.23,1807.34,Samsung,A4-Series 7210,4.4,128,1024,Hybrid,SSD,Nvidia,Quadro 3000M
1229,Vero,Gaming,Mac OS X,13.4,16,1.33,866.51,Intel,Core M 6Y54,4.4,256,256,SSD,No,Nvidia,GeForce MX130
1230,Dell,Netbook,Windows 7,17.2,8,2.79,2095.51,Samsung,A4-Series 7210,4.0,256,512,Hybrid,No,ARM,GeForce GTX 1060
1231,Huawei,Notebook,Android,15.3,32,1.61,2722.14,Samsung,A9-Series A9-9420,4.0,256,0,SSD,No,Nvidia,GeForce GTX 980M
1232,Samsung,Netbook,No OS,16.3,4,2.21,1151.19,Samsung,Celeron Dual Core 3205U,3.7,512,256,SSD,No,AMD,Quadro 3000M
1233,Vero,Notebook,Windows 10 S,15.4,16,2.66,918.94,Samsung,E-Series 7110,3.3,1024,0,HDD,SSD,ARM,Radeon R5
1234,Xiaomi,Netbook,Linux,14.8,8,3.34,2081.16,AMD,Core i5 7300HQ,2.5,512,0,SSD,SSD,Nvidia,Radeon R5 430
1235,Microsoft,Ultrabook,No OS,14.9,32,2.48,871.1,AMD,Core i7 6700HQ,2.9,512,256,SSD,Hybrid,Intel,FirePro W6150M
1236,Dell,Ultrabook,Linux,12.6,8,2.67,492.03,Samsung,Core M 7Y30,1.3,128,256,HDD,No,AMD,GeForce GTX 960<U+039C>
1237,MSI,Workstation,Windows 10 S,16.8,32,2.16,1829.63,AMD,Ryzen 1600,1.1,1024,256,SSD,HDD,ARM,Radeon R4
1238,Samsung,Notebook,No OS,16.1,8,1.33,2060.49,Samsung,A9-Series 9420,2.6,512,1024,Hybrid,SSD,AMD,Quadro M3000M
1239,Chuwi,Workstation,Linux,12.8,4,2.57,1332.02,AMD,FX 9830P,1.1,512,256,Flash Storage,No,AMD,Radeon R5
1240,Lenovo,Ultrabook,No OS,13.6,4,2.94,1612.98,AMD,Core i7 6500U,4.5,1024,512,Hybrid,No,Intel,Iris Plus Graphics 640
1241,Dell,Gaming,Windows 7,14.2,16,1.77,2096.53,AMD,Core M 7Y30,2.4,1024,1024,HDD,No,ARM,Radeon R5 M315
1242,Chuwi,Gaming,Android,14.0,4,1.64,1192.69,Intel,Core i7 7Y75,1.9,512,256,Hybrid,HDD,Intel,GeForce GTX 960
1243,Vero,Netbook,Windows 10 S,15.1,32,2.1,596.76,Samsung,Atom Z8350,3.3,256,1024,Flash Storage,SSD,AMD,Iris Pro Graphics
1244,Xiaomi,2 in 1 Convertible,Chrome OS,15.7,8,1.92,597.33,Samsung,Ryzen 1700,2.6,256,1024,HDD,HDD,Intel,Mali T860 MP4
1245,Huawei,2 in 1 Convertible,Linux,16.8,16,2.53,1241.44,AMD,Core i7 7Y75,3.3,256,512,HDD,SSD,Nvidia,GeForce GTX 1050Ti
1246,MSI,Netbook,Linux,16.1,16,2.53,1367.91,Samsung,Pentium Dual Core N4200,1.9,256,512,HDD,Hybrid,Nvidia,Radeon R4 Graphics
1247,LG,Netbook,Windows 10 S,13.1,8,1.37,428.91,AMD,Xeon E3-1535M v6,2.5,1024,256,HDD,No,AMD,HD Graphics
1248,Asus,Ultrabook,Chrome OS,12.3,8,1.29,1592.59,Intel,A9-Series A9-9420,2.1,512,256,HDD,Hybrid,Nvidia,GTX 980 SLI
1249,Samsung,2 in 1 Convertible,Windows 10,16.5,8,1.09,327.43,AMD,E-Series 9000e,3.0,512,1024,SSD,HDD,AMD,GeForce GTX 970M
1250,HP,Ultrabook,Windows 10,16.7,16,1.27,2402.72,Intel,A10-Series 9620P,2.2,1024,512,Hybrid,HDD,Nvidia,Graphics 620
1251,Huawei,Workstation,Chrome OS,17.1,32,3.43,512.98,Samsung,A12-Series 9700P,1.8,128,512,HDD,SSD,AMD,R4 Graphics
1252,Huawei,Gaming,Windows 10 S,12.9,4,1.56,1763.51,AMD,Core i3 6006U,4.1,512,256,Flash Storage,Hybrid,AMD,GeForce GTX 1070M
1253,Dell,Ultrabook,Mac OS X,12.7,32,1.73,1015.83,Intel,FX 8800P,1.4,512,256,Hybrid,Hybrid,ARM,GeForce GTX 980 
1254,Fujitsu,Ultrabook,macOS,14.7,16,2.78,2722.4,Samsung,E-Series 9000e,2.3,128,256,SSD,Hybrid,ARM,GeForce 920M
1255,Acer,Gaming,Linux,12.7,4,1.76,2571.98,Intel,Core i7 7700HQ,1.8,512,0,Flash Storage,HDD,Nvidia,Radeon R5 430
1256,Vero,Netbook,Windows 10,14.2,16,2.82,2335.51,Intel,Core i7 7560U,1.7,256,256,SSD,HDD,Intel,Radeon R2
