clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
52,8.019.418.297.331.010,10.134.524.598.224.000,1,5,38.384.008.703.896.600,952,362,14.722.189.449.933.200,279.837.869.763.872,Jueves,No,Nublado,Residencial,No,Mañana,Servicio,Tecnología,Tarjeta,Alta,5281.87
105,9.851.890.877.624.920,48.436.889.863.856.700,1,8,3.713.012.188.355.800,784,317,11.244.850.813.520.800,15.610.992.624.142.200,Domingo,No,Nublado,Comercial,No,Tarde,Servicio,Otros,Efectivo,Media,7525.28
85,11.664.944.071.355.400,5.721.411.860.507.330,0,7,18.261.049.344.771.800,618,141,11.322.857.751.651.000,26.446.252.530.228.600,Martes,No,Lluvioso,Residencial,No,Mañana,Servicio,Ropa,Plin,Baja,3530.72
29,57.635.680.339.633.500,8.934.267.583.190.280,3,8,2.978.673.464.528.170,947,219,4.051.640.164.161.340,3.724.963.045.941.180,Viernes,No,Lluvioso,Comercial,No,Noche,Servicio,Ropa,Plin,Media,4038.78
24,1.108.945.417.703.470,14.942.760.221.250.100,4,1,3.323.368.000.716.320,343,135,8.323.025.933.287.920,18.066.096.280.203.900,Jueves,No,Nublado,Comercial,No,Tarde,Tienda,Tecnología,Efectivo,Media,2146.04
142,11.474.432.913.339.900,8.315.155.308.341.940,4,9,26.650.931.487.235.900,694,120,10.883.164.482.565.700,15.308.418.513.433.400,Sábado,No,Soleado,Residencial,No,Mañana,Tienda,Tecnología,Efectivo,Media,5703.22
93,11.331.364.356.256.500,24.954.497.042.746.600,2,1,4.222.304.179.961.050,511,383,9.431.934.060.940.880,7.944.657.153.407.680,Miércoles,No,Soleado,Industrial,Sí,Mañana,Tienda,Otros,Plin,Alta,5092.93
116,9.083.314.854.895.270,4.243.794.660.845.300,0,3,4.247.910.688.090.950,387,330,6.391.842.499.634.930,13.135.762.776.467.800,Jueves,No,Nublado,Residencial,No,Mañana,Tienda,Alimentos,Yape,Baja,7029.99
137,9.038.565.235.477.660,35.077.231.308.604.200,1,8,43.277.024.673.570.000,853,78,1.416.165.774.078.050,9.687.697.212.503.190,Miércoles,No,Soleado,Comercial,No,Tarde,Restaurante,Alimentos,Efectivo,Alta,4014.1
57,7.225.685.065.470.580,43.014.750.922.212.900,3,1,4.115.406.060.941.730,501,190,8.195.814.379.430.220,22.642.174.570.299.600,Domingo,No,Nublado,Comercial,Sí,Noche,Tienda,Tecnología,Yape,Baja,3661.2
160,10.019.183.058.430.300,19.297.072.316.895.600,0,1,2.696.375.647.387.150,393,33,14.578.262.116.097.300,1.470.142.471.043.520,Viernes,No,Lluvioso,Residencial,No,Mañana,Servicio,Tecnología,Plin,Alta,4791.16
178,8.250.352.146.807.450,5.283.915.706.833.770,0,6,22.164.723.416.705.300,766,431,8.894.259.541.033.920,15.501.858.750.986.900,Viernes,No,Soleado,Residencial,No,Tarde,Tienda,Ropa,Yape,Media,9034.11
66,9.419.504.569.826.350,8.115.604.603.397.980,3,5,4.241.193.276.714.660,680,227,12.107.368.253.560.900,1.776.448.633.688.830,Martes,No,Soleado,Residencial,No,Tarde,Restaurante,Tecnología,Plin,Alta,6867.84
128,7.427.663.230.790.360,4.694.573.098.599.520,1,6,2.705.906.563.503.200,814,349,11.388.323.444.153.400,11.272.109.585.614.300,Sábado,No,Nublado,Residencial,No,Noche,Restaurante,Ropa,Tarjeta,Media,9039.26
199,9.851.971.712.345.110,5.160.828.971.032.890,0,3,16.086.712.938.259.100,134,441,10.251.532.852.700.900,13.789.621.069.027.600,Jueves,No,Nublado,Industrial,No,Noche,Servicio,Alimentos,Yape,Baja,8450.24
34,10.595.772.140.836.300,8.563.292.060.172.480,4,6,27.830.458.954.499.700,746,393,12.024.518.405.533.500,932.295.794.912.249,Viernes,No,Soleado,Comercial,Sí,Noche,Restaurante,Alimentos,Yape,Baja,8583.04
176,5.171.490.052.822.520,7.207.552.089.061.290,4,2,11.383.241.986.365.800,786,406,20.840.081.070.042.600,7.059.275.923.048.700,Domingo,No,Soleado,Residencial,Sí,Tarde,Restaurante,Ropa,Yape,Media,10709.25
155,10.663.437.724.593.800,5.159.316.880.937.950,3,8,3.612.332.707.694.590,709,471,9.140.780.034.864.980,8.822.299.908.574.070,Miércoles,No,Soleado,Residencial,Sí,Tarde,Servicio,Otros,Tarjeta,Media,10356.75
24,8.322.372.254.322.450,2.948.108.657.797.200,1,6,20.116.457.673.075.700,438,283,13.764.939.904.293.900,18.323.294.776.625.200,Viernes,No,Lluvioso,Residencial,No,Noche,Tienda,Alimentos,Tarjeta,Alta,6202.58
176,10.757.327.272.721.700,8.906.804.095.027.180,3,4,16.729.645.930.135.400,841,119,9.415.983.336.079.820,4.119.254.415.839.580,Martes,No,Soleado,Comercial,No,Mañana,Restaurante,Otros,Tarjeta,Alta,7287.46
66,7.450.413.650.728.110,5.981.693.816.060.300,0,4,4.804.289.358.056.350,276,341,4.303.943.941.729.650,5.721.496.534.790.360,Miércoles,No,Soleado,Comercial,Sí,Noche,Restaurante,Ropa,Efectivo,Alta,5647.84
87,703.232.388.306.428,2.600.902.296.051.580,4,7,39.959.644.809.123.800,335,49,5.483.057.622.617.650,1.251.762.503.617.690,Lunes,No,Nublado,Comercial,No,Noche,Tienda,Otros,Plin,Baja,2774.31
95,1.132.048.586.013.770,3.056.637.650.061.090,2,3,40.418.127.622.576.900,333,106,9.724.238.237.123.800,3.209.345.109.662.530,Sábado,No,Lluvioso,Residencial,No,Noche,Servicio,Ropa,Efectivo,Media,3830.18
192,600.935.414.038.721,8.129.764.344.894.330,3,3,3.306.748.861.756.320,742,249,9.358.762.518.610.240,17.945.425.721.396.100,Martes,No,Nublado,Comercial,No,Noche,Restaurante,Ropa,Yape,Baja,9237.74
149,10.753.698.602.289.100,9.193.828.398.308.260,2,6,42.762.776.472.963.300,996,191,14.379.840.743.011.400,18.974.910.654.019.800,Domingo,No,Soleado,Residencial,No,Mañana,Restaurante,Tecnología,Plin,Media,4125.08
174,7.872.164.580.075.230,992.487.577.677.379,2,9,3.916.231.165.235.210,158,372,8.407.183.896.105.680,1.535.093.357.203.320,Domingo,No,Lluvioso,Residencial,No,Mañana,Servicio,Alimentos,Efectivo,Media,10528.14
114,8.112.763.540.410.070,1.738.340.957.290.520,4,1,31.944.816.686.012.700,184,423,5.970.208.347.625.350,8.100.832.895.836.690,Domingo,No,Soleado,Industrial,No,Noche,Restaurante,Alimentos,Tarjeta,Baja,9242.66
134,6.467.746.251.915.870,8.062.650.991.270.900,3,5,4.825.059.808.332.720,987,144,8.349.898.594.379.850,19.721.458.986.177.600,Domingo,No,Lluvioso,Industrial,Sí,Tarde,Tienda,Ropa,Efectivo,Alta,6804.95
183,8.584.337.604.952.120,42.503.655.093.309.800,2,1,13.621.772.735.799.000,340,123,12.007.275.765.791.200,17.015.629.980.656.000,Martes,No,Lluvioso,Industrial,Sí,Tarde,Restaurante,Otros,Tarjeta,Alta,5525.31
55,66.016.895.702.096.900,5.176.053.741.230.930,0,1,474.520.873.547.638,936,435,8.565.093.280.974.270,13.168.744.458.928.600,Lunes,No,Lluvioso,Comercial,No,Mañana,Restaurante,Tecnología,Efectivo,Baja,7136.03
45,43.141.553.139.332.100,886.618.048.591.349,1,3,23.064.717.289.948.900,851,162,5.564.735.704.027.990,11.683.154.738.146.300,Sábado,No,Lluvioso,Industrial,Sí,Noche,Restaurante,Otros,Tarjeta,Media,4897.06
62,6.175.988.842.754.840,4.422.656.301.097.520,1,3,287.779.542.530.669,664,201,5.740.694.715.471.090,60.831.241.193.076.500,Domingo,No,Lluvioso,Comercial,No,Tarde,Tienda,Alimentos,Efectivo,Baja,5610.79
46,4.051.032.347.252.720,5.606.190.659.895.720,4,4,10.523.269.379.493.900,762,143,11.595.365.469.392.900,7.688.866.546.775.450,Viernes,Sí,Lluvioso,Residencial,No,Mañana,Tienda,Otros,Yape,Alta,4369.81
88,11.826.838.296.454.800,9.683.467.928.871.140,3,3,2.930.483.475.148.050,557,38,1.930.275.876.057.940,7.128.984.829.086.150,Martes,No,Nublado,Industrial,No,Mañana,Restaurante,Tecnología,Plin,Media,4566.82
167,1.172.597.767.855.790,522.301.001.740.805,3,6,3.250.430.383.361.870,678,328,4.846.573.866.443.170,10.468.498.551.563.100,Lunes,Sí,Nublado,Industrial,Sí,Mañana,Tienda,Otros,Efectivo,Baja,9289.96
30,716.124.237.977.844,2.825.598.793.516.390,1,4,4.989.656.938.138.350,893,289,31.425.262.657.195.800,1.100.925.619.966.000,Sábado,No,Soleado,Comercial,No,Mañana,Restaurante,Alimentos,Efectivo,Alta,4653.21
93,9.826.966.834.717.160,6.965.539.382.728.280,0,8,4.888.365.849.821.860,871,199,14.225.458.864.761.200,8.538.326.338.070.000,Lunes,No,Lluvioso,Comercial,No,Noche,Servicio,Ropa,Plin,Media,6205.88
123,67.664.487.872.834,16.520.164.869.117.900,1,1,4.848.787.813.434.290,78,350,22.613.196.843.544.900,730.363.643.677.928,Sábado,No,Lluvioso,Industrial,Sí,Mañana,Servicio,Alimentos,Yape,Baja,6986.02
57,936.874.525.668.781,15.807.386.086.432.100,1,8,20.677.462.704.592.500,443,127,11.614.570.534.347.500,10.583.777.237.511.000,Martes,No,Nublado,Comercial,No,Tarde,Restaurante,Tecnología,Yape,Baja,4124.01
153,10.443.440.344.367.800,4.404.125.776.341.080,3,1,49.606.992.443.526.900,76,198,9.825.957.972.568.380,16.386.926.879.445.300,Jueves,No,Soleado,Comercial,No,Noche,Servicio,Ropa,Tarjeta,Alta,7011.38
42,11.574.049.957.537.900,6.654.451.866.778.150,2,1,25.496.516.821.779.900,516,477,9.859.261.609.393.590,1.325.883.344.060.060,Domingo,No,Soleado,Comercial,No,Mañana,Tienda,Tecnología,Yape,Baja,7092.31
66,7.201.698.206.797.370,726.468.392.635.534,0,7,4.333.263.164.428.550,62,340,11.688.062.380.070.300,12.513.667.821.169.200,Martes,No,Nublado,Residencial,No,Tarde,Restaurante,Alimentos,Plin,Baja,7184.54
109,10.266.383.863.648.300,21.952.814.039.345.600,3,1,1.473.439.860.585.370,603,247,6.606.831.609.033.100,6.305.176.194.777.840,Domingo,Sí,Nublado,Industrial,No,Tarde,Restaurante,Otros,Efectivo,Baja,5246.24
65,612.742.760.505.695,12.560.874.000.344.000,1,9,27.762.493.084.547.100,982,431,66.104.071.099.618.300,4.410.793.493.012.100,Sábado,No,Lluvioso,Comercial,No,Tarde,Restaurante,Alimentos,Plin,Baja,6648.11
126,11.922.658.430.349.100,943.377.182.248.267,2,8,48.470.544.325.742.200,494,429,504.188.095.132.438,2.386.714.479.930.760,Jueves,No,Nublado,Comercial,No,Noche,Restaurante,Otros,Tarjeta,Alta,9533.31
159,4.206.156.790.114.800,29.763.306.343.399.600,0,1,4.761.641.286.155.420,273,372,9.368.500.516.399.250,12.159.531.274.816.100,Viernes,No,Lluvioso,Residencial,No,Noche,Restaurante,Ropa,Efectivo,Media,7820.65
160,8.828.230.452.008.960,8.606.791.727.282.870,4,2,35.768.069.501.964.200,512,459,14.017.273.529.543.600,11.809.105.179.118.800,Lunes,Sí,Soleado,Residencial,No,Tarde,Servicio,Otros,Tarjeta,Media,11457.96
123,9.276.047.853.210.610,8.703.168.779.396.770,0,2,4.090.164.451.488.760,70,449,13.935.764.791.473.000,1.113.304.371.210.050,Miércoles,No,Lluvioso,Residencial,Sí,Noche,Tienda,Otros,Tarjeta,Baja,9526.87
130,950.436.445.659.303,7.838.964.621.744.170,0,2,12.939.201.347.108.000,436,375,10.841.449.410.539.300,19.726.747.095.555.800,Martes,No,Nublado,Residencial,Sí,Mañana,Servicio,Ropa,Yape,Alta,9560.34
123,4.963.100.630.312.710,21.039.192.631.994.100,1,6,3.747.463.472.678.700,697,479,13.686.600.794.462.700,1.109.933.810.940.880,Miércoles,No,Lluvioso,Industrial,No,Mañana,Tienda,Tecnología,Efectivo,Baja,9251.18
79,11.508.238.267.785.000,8.307.113.862.914.900,1,4,3.281.228.637.509.170,375,73,14.489.263.596.980.700,14.714.023.869.424.100,Viernes,No,Lluvioso,Industrial,Sí,Mañana,Tienda,Ropa,Tarjeta,Baja,4572.14
190,5.449.466.232.400.660,7.807.880.312.795.070,4,8,9.119.828.108.806.070,782,290,12.131.469.202.039.000,31.454.471.648.383.700,Martes,No,Nublado,Comercial,No,Noche,Tienda,Tecnología,Tarjeta,Baja,8114.56
119,8.982.027.225.918.720,6.168.868.406.009.060,4,1,1.009.215.529.653.540,516,314,6.709.666.605.206.840,6.680.444.994.525.700,Miércoles,No,Lluvioso,Industrial,No,Noche,Tienda,Ropa,Tarjeta,Baja,8420.96
87,578.140.863.298.468,37.034.193.341.050.500,4,4,9.879.962.798.806.780,706,155,7.765.149.528.643.870,6.233.485.683.631.460,Viernes,Sí,Soleado,Comercial,No,Noche,Tienda,Otros,Plin,Media,6845.18
152,6.457.731.336.170.160,29.938.317.405.321.600,3,5,3.759.606.206.734.260,571,289,1.403.759.688.133.830,1.194.353.461.130.210,Jueves,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Tarjeta,Baja,8315.93
139,8.371.668.333.824.990,16.579.475.147.634.100,3,9,1.137.718.437.114.070,274,384,10.380.113.053.845.900,7.285.451.338.784.400,Viernes,No,Nublado,Industrial,No,Mañana,Restaurante,Otros,Yape,Baja,7642.06
56,7.337.547.348.516.610,5.342.692.135.558.270,1,5,26.047.952.200.151.100,702,243,12.489.715.456.606.400,1.318.026.211.053.090,Martes,No,Nublado,Industrial,No,Tarde,Restaurante,Tecnología,Yape,Baja,5800.05
91,528.180.480.781.205,6.059.978.317.343.540,1,3,21.064.181.264.499.000,524,334,2.625.596.500.435.840,14.111.705.044.832.300,Sábado,No,Nublado,Comercial,No,Tarde,Restaurante,Alimentos,Efectivo,Media,6638.63
146,5.367.491.219.366.780,39.137.204.098.999.700,4,4,29.772.686.334.659.800,667,229,37.146.198.112.690.100,16.401.069.063.706.700,Sábado,No,Lluvioso,Comercial,No,Mañana,Servicio,Otros,Tarjeta,Alta,6506.69
125,7.345.158.305.302.390,50.159.111.429.682.500,3,7,36.791.441.924.873.100,829,265,5.817.518.542.521.560,1.315.539.653.634.940,Domingo,No,Soleado,Residencial,Sí,Noche,Servicio,Otros,Efectivo,Alta,5294.39
111,10.058.263.826.204.000,39.533.873.450.080.300,2,1,35.812.514.174.959.900,755,370,3.635.369.177.833.730,32.189.598.832.979.800,Domingo,No,Nublado,Comercial,No,Tarde,Restaurante,Alimentos,Efectivo,Alta,8597.08
50,1.118.371.717.478.230,6.589.557.544.546.660,3,6,28.198.396.216.146.900,507,165,13.690.510.905.121.500,9.837.570.735.255.770,Sábado,Sí,Nublado,Residencial,No,Tarde,Restaurante,Otros,Yape,Alta,4732.69
141,4.673.021.298.075.060,9.061.962.474.067.350,1,8,2.589.506.931.246.730,689,407,4.036.467.657.964.600,14.804.954.844.609.600,Martes,Sí,Soleado,Comercial,Sí,Noche,Tienda,Tecnología,Tarjeta,Alta,10905.68
156,71.448.312.604.752.000,20.572.424.894.459.700,3,1,22.901.701.780.501.600,262,465,8.800.572.000.626.940,14.363.554.922.957.700,Martes,No,Nublado,Comercial,No,Noche,Tienda,Ropa,Yape,Baja,10146.2
70,4.801.964.509.783.010,41.233.836.940.796.700,1,8,4.378.594.767.369.700,712,145,2.196.354.182.092.670,6.696.628.354.951.760,Viernes,No,Lluvioso,Industrial,Sí,Mañana,Tienda,Tecnología,Plin,Baja,5360.99
48,4.132.739.845.060.780,18.382.517.375.331.800,4,7,19.888.331.219.269.000,530,482,31.694.658.513.341.600,6.174.951.158.755.530,Martes,No,Nublado,Comercial,No,Tarde,Restaurante,Otros,Tarjeta,Alta,8282.88
59,9.293.749.461.151.650,6.436.965.818.874.400,4,1,16.671.461.952.537.200,945,434,4.463.811.889.596.860,936.430.364.925.682,Domingo,No,Nublado,Industrial,No,Mañana,Restaurante,Alimentos,Tarjeta,Media,8651.02
60,8.819.595.535.732.700,742.426.984.014.166,4,9,3.844.919.721.448.720,229,184,14.760.507.620.781.400,45.846.745.773.379.500,Viernes,No,Lluvioso,Comercial,Sí,Tarde,Servicio,Alimentos,Efectivo,Baja,4969.09
30,530.415.291.051.909,9.353.170.959.675.830,2,3,2.118.935.577.635.260,878,451,1.215.889.259.805.470,19.519.281.241.461.100,Sábado,No,Soleado,Residencial,Sí,Mañana,Tienda,Alimentos,Efectivo,Alta,5749.84
170,5.870.502.664.744.510,31.492.832.994.791.600,2,2,4.311.493.698.907.700,587,418,10.429.770.822.773.900,755.342.435.496.558,Domingo,No,Soleado,Comercial,No,Mañana,Tienda,Otros,Yape,Media,8195.02
20,4.189.662.029.156.140,9.527.006.455.721.580,1,7,19.754.992.338.671.500,576,370,13.827.667.773.897.200,18.536.872.206.231.300,Lunes,No,Nublado,Industrial,No,Noche,Servicio,Alimentos,Plin,Alta,7223.4
65,1.067.957.764.555.520,11.009.953.822.964.100,0,3,3.658.751.710.585.640,71,346,14.386.921.231.146.600,18.257.034.296.239.200,Lunes,No,Lluvioso,Industrial,No,Tarde,Tienda,Tecnología,Yape,Media,4716.45
120,11.797.524.768.388.400,6.228.631.701.963.580,2,1,7.029.905.282.840.120,394,421,735.002.079.990.249,7.932.130.763.683.970,Domingo,Sí,Lluvioso,Industrial,No,Mañana,Tienda,Tecnología,Plin,Alta,8290.49
168,5.083.676.294.357.520,10.427.608.337.616.300,1,3,223.503.296.049.644,626,371,5.587.652.292.196.790,582.760.801.318.521,Domingo,No,Soleado,Industrial,Sí,Noche,Restaurante,Otros,Tarjeta,Baja,10919.25
109,5.851.801.710.122.380,8.990.854.783.738.470,3,6,20.445.357.873.539.800,812,47,5.414.414.575.959.830,15.645.877.055.999,Lunes,No,Soleado,Comercial,Sí,Noche,Servicio,Tecnología,Efectivo,Alta,6819.89
129,10.947.276.191.575.400,5.533.186.042.165.510,4,3,4.175.054.326.741.650,971,417,15.002.074.291.402.700,5.358.179.103.709.420,Miércoles,No,Soleado,Industrial,No,Noche,Servicio,Tecnología,Efectivo,Alta,6866.34
183,11.411.710.383.649.400,6.858.809.332.246.560,4,5,4.851.749.314.527.390,70,33,49.149.333.121.687.200,1.090.368.140.928.700,Lunes,Sí,Lluvioso,Industrial,No,Tarde,Tienda,Alimentos,Tarjeta,Alta,9224.31
76,7.357.019.062.454.480,8.399.952.296.149.290,4,9,25.739.657.451.183.200,794,194,5.970.643.540.712.410,31.030.981.139.779.000,Lunes,No,Lluvioso,Comercial,No,Mañana,Servicio,Ropa,Plin,Alta,7383.74
20,4.404.979.778.152.590,1.927.950.913.597.700,1,7,42.117.632.471.919.100,457,156,15.165.837.522.822.700,8.332.710.936.439.160,Viernes,No,Lluvioso,Industrial,Sí,Tarde,Tienda,Tecnología,Yape,Alta,4093.27
82,4.315.134.669.542.550,8.666.198.384.122.710,4,2,36.486.261.543.081.400,536,428,13.356.467.418.664.500,2.484.943.549.447.210,Viernes,Sí,Nublado,Residencial,Sí,Tarde,Tienda,Otros,Tarjeta,Media,6410.93
74,8.591.598.928.552.080,8.849.370.886.172.090,2,1,4.853.236.944.486.610,577,451,1.286.999.430.119.640,63.853.522.610.350.900,Sábado,No,Nublado,Residencial,Sí,Noche,Restaurante,Alimentos,Efectivo,Baja,6163.83
134,7.143.160.871.145.430,3.491.865.660.859.850,3,7,4.149.988.314.542.710,465,440,4.521.012.879.081.630,13.640.581.025.620.300,Domingo,No,Soleado,Industrial,No,Tarde,Restaurante,Tecnología,Plin,Baja,9176.62
187,4.229.219.420.621.230,17.252.996.253.080.600,4,4,8.486.512.968.367.870,321,242,12.235.824.604.334.100,1.983.483.597.445.340,Martes,No,Soleado,Residencial,No,Tarde,Tienda,Otros,Yape,Baja,6310.49
162,8.666.019.138.500.450,4.950.381.752.327.320,1,7,3.709.767.750.720.060,254,77,12.146.966.307.144,5.841.344.333.624.980,Martes,No,Nublado,Industrial,Sí,Mañana,Servicio,Otros,Tarjeta,Media,6938.78
168,409.042.029.271.218,6.183.907.719.112.170,3,6,29.097.487.194.006.800,347,75,5.690.178.636.290.700,9.993.104.520.437.440,Martes,No,Nublado,Comercial,Sí,Noche,Servicio,Alimentos,Efectivo,Alta,6998.22
194,10.298.975.665.194.100,7.942.207.325.138.460,4,7,5.739.622.606.954.720,721,75,10.758.952.540.835.300,9.512.876.178.713.900,Sábado,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Plin,Baja,5773.38
72,6.451.462.581.626.970,3.111.508.753.442.330,0,4,16.309.083.142.644.900,995,77,5.058.009.732.421.880,4.498.919.049.943.660,Viernes,Sí,Nublado,Residencial,No,Mañana,Tienda,Ropa,Yape,Media,4418.85
156,4.322.064.024.073.850,8.115.988.056.305.120,4,3,4.647.898.602.621.010,602,216,1.983.867.302.427.790,12.591.311.687.752.600,Viernes,No,Soleado,Comercial,Sí,Tarde,Tienda,Ropa,Tarjeta,Alta,7504.63
199,8.706.817.767.865.220,449.318.619.735.724,2,5,46.672.761.775.403.800,157,149,8.067.169.675.005.700,14.769.393.989.617.400,Lunes,No,Nublado,Residencial,Sí,Mañana,Restaurante,Tecnología,Yape,Baja,9693.3
76,71.814.753.154.644.300,9.003.450.276.129.320,3,3,4.094.827.070.902.850,686,161,713.657.857.230.683,3.797.170.185.292.580,Jueves,No,Nublado,Industrial,No,Mañana,Tienda,Ropa,Tarjeta,Media,4669.7
136,11.790.403.306.857.100,9.835.197.909.188.900,2,3,4.918.008.214.750.950,201,488,2.934.140.803.271.300,15.385.366.879.035.200,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Plin,Media,12150.9
173,8.353.589.300.029.610,6.551.951.758.284.460,0,4,4.129.453.510.808.920,62,48,78.677.467.178.611.800,14.303.071.080.114.300,Sábado,No,Soleado,Residencial,No,Noche,Tienda,Alimentos,Efectivo,Baja,6734.43
188,6.201.913.448.296.060,2.035.558.090.953.620,0,8,5.459.188.427.836.030,764,470,14.291.260.440.596.800,4.749.514.735.724.840,Jueves,No,Soleado,Comercial,No,Mañana,Servicio,Tecnología,Tarjeta,Alta,9253.72
54,9.675.510.917.071.790,9.105.569.204.993.400,2,2,1.795.254.531.356.800,128,304,11.239.504.060.647.800,13.330.004.877.240.100,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Ropa,Tarjeta,Media,6734.15
82,6.171.936.020.341.690,5.404.354.320.400.570,3,4,6.378.088.200.699.320,955,261,11.344.212.339.241.100,8.479.761.907.906.920,Sábado,No,Soleado,Industrial,No,Noche,Tienda,Otros,Plin,Media,5922.1
44,1.123.394.633.126.050,1.960.618.464.977.720,0,3,9.234.858.593.190.170,603,71,11.605.711.131.152.000,13.941.617.297.394.100,Viernes,No,Soleado,Residencial,No,Mañana,Tienda,Otros,Plin,Alta,2976.7
109,69.977.757.640.590.100,9.256.403.359.790.780,0,7,14.847.836.762.784.900,218,121,1.142.487.330.175.960,1.042.584.019.248.120,Miércoles,No,Nublado,Comercial,No,Mañana,Restaurante,Ropa,Efectivo,Media,4987.14
94,8.398.948.502.209.640,7.695.955.981.869.470,4,2,2.766.013.458.464.850,298,290,12.786.200.956.084.900,1.914.615.829.446.960,Jueves,No,Nublado,Industrial,No,Noche,Tienda,Alimentos,Plin,Alta,4485.72
57,4.404.584.830.593.830,745.120.009.086.994,1,1,431.389.401.557.908,170,77,13.945.673.099.715.000,15.952.372.774.618.000,Domingo,No,Soleado,Comercial,No,Mañana,Tienda,Alimentos,Yape,Baja,3058.27
149,7.408.969.903.617.840,7.237.216.686.046.840,0,1,4.378.850.402.706.980,436,438,12.621.928.702.142.800,1.155.639.856.966.250,Domingo,No,Lluvioso,Residencial,No,Mañana,Tienda,Alimentos,Yape,Alta,9809.12
154,1.065.890.831.728.790,24.032.283.004.162.000,3,6,3.272.908.363.507.830,488,480,4.844.111.704.062.030,14.771.097.834.315.900,Miércoles,No,Lluvioso,Residencial,No,Tarde,Restaurante,Alimentos,Efectivo,Media,10769.04
181,10.445.190.442.906.700,25.045.635.712.214.900,3,3,4.676.791.725.798.050,321,311,8.738.409.067.712.820,33.953.637.227.249.100,Lunes,No,Soleado,Industrial,No,Mañana,Servicio,Ropa,Efectivo,Alta,7709.63
110,579.454.847.082.821,7.038.783.485.058.920,4,7,27.502.804.696.559.300,349,103,961.008.301.934.434,14.704.176.979.458.900,Miércoles,No,Soleado,Comercial,No,Mañana,Tienda,Tecnología,Plin,Alta,6184.45
36,58.086.325.680.845.000,258.736.612.604.877,3,8,4.500.662.198.599.400,770,245,2.847.230.407.627.430,8.859.657.581.813.150,Miércoles,No,Soleado,Comercial,No,Tarde,Restaurante,Ropa,Yape,Alta,4566.55
